source,main_keyword,slope,Occurrence,article_title,keywords,post_date,url
blockbeats,提款,0.4,2.98,以太坊官网更新上海升级提款信息，有哪些要点值得注意？,"[('官网', 1.19547675029), ('提款', 1.13357282945), ('以太', 1.0050530050300002)]",2023-02-10 14:25:49,https://www.theblockbeats.info/news/34540
marsbit,提款,0.4,2.98,以太坊官方质押提款指南&常见问题解答,"[('问题解答', 1.7558913913571428), ('提款', 1.6193897563571429), ('以太', 1.4357900071857144)]",2023-02-10 12:50:19,https://news.marsbit.cc/20230210125020131551.html
foresightnews,代币,-0.54,2.98,"AlphaDAO空投正式上线，白名单地址可领$5,000等值代币","[('代币', 1.32075304714), ('AlphaDAO', 1.19547675029), ('白名单', 1.19547675029)]",2023-02-10 18:27:00,https://foresightnews.pro/article/detail/25085
panewslab,代币,-0.54,2.98,开年一路高歌猛进，Optimism治理代币OP有何价值支撑？,"[('代币', 1.32075304714), ('Optimism', 1.19547675029), ('OP', 1.19547675029)]",2023-02-10 11:33:18,https://www.panewslab.com/zh/articledetails/83fq1u33.html
marsbit,代币,-0.54,2.98,投资指南：6种值得关注的Arbitrum生态代币,"[('代币', 1.8867900673428573), ('Arbitrum', 1.7078239289857142), ('指南', 1.2089426204357143)]",2023-02-10 16:16:33,https://news.marsbit.cc/20230210161633439527.html
marsbit,代币,-0.54,2.98,7天涨幅80%，AI概念代币热度暴涨,"[('代币', 1.8867900673428573), ('80%', 1.7078239289857142), ('AI', 1.7078239289857142)]",2023-02-10 10:32:34,https://news.marsbit.cc/20230210103235165463.html
marsbit,代币,-0.54,2.98,Nostr：社交协议、去代币经济、监管与破圈,"[('代币', 1.8867900673428573), ('Nostr', 1.7078239289857142), ('破圈', 1.7078239289857142)]",2023-02-10 08:49:04,https://news.marsbit.cc/20230210084904984781.html
foresightnews,DeFi,-0.58,2.98,CoboDeFi安全课（上）：复盘2022DeFi安全大事件,"[('DeFi', 2.988691875725), ('Cobo', 1.4943459378625), ('2022', 1.4943459378625)]",2023-02-10 11:26:00,https://foresightnews.pro/article/detail/25045
foresightnews,DeFi,-0.58,2.98,响指DeFi策略雷达｜RibbonFinance期权策略解析,"[('响指', 1.3454353536333334), ('DeFi', 1.3283075003222222), ('Ribbon', 1.3283075003222222)]",2023-02-10 16:13:00,https://foresightnews.pro/article/detail/25107
odaily,Cobo,0.32,2.98,Cobo：复盘2022年DeFi安全大事件,"[('Cobo', 1.9924612504833332), ('2022', 1.9924612504833332), ('DeFi', 1.9924612504833332)]",2023-02-10 13:16:13,https://www.odaily.news/post/5184995
panewslab,Cobo,0.32,2.98,重建交易所信任，CoboSuperLoop背后的核心逻辑是什么？,"[('Cobo', 1.3283075003222222), ('SuperLoop', 1.3283075003222222), ('重建', 0.812722888568889)]",2023-02-10 21:00:01,https://www.panewslab.com/zh/articledetails/343ap0uo.html
foresightnews,ChatGPT,0.2,2.98,我用ChatGPT搞钱，月赚10万,"[('搞钱', 3.128595822725), ('我用', 2.988691875725), ('ChatGPT', 2.988691875725)]",2023-02-10 10:22:00,https://foresightnews.pro/article/detail/25042
foresightnews,ChatGPT,0.2,2.98,每周热搜|「AI」来袭，「ChatGPT」狂飙,"[('AI', 2.39095350058), ('ChatGPT', 2.39095350058), ('来袭', 1.896367408836)]",2023-02-10 11:45:00,https://foresightnews.pro/article/detail/25051
foresightnews,ChatGPT,0.2,2.98,ChatGPT：是平台的缪斯还是黑客的「MOSS」?,"[('ChatGPT', 1.9924612504833332), ('MOSS', 1.9924612504833332), ('缪斯', 1.8892880490833335)]",2023-02-10 14:21:00,https://foresightnews.pro/article/detail/25056
foresightnews,ChatGPT,0.2,2.98,技术|史上最全ChatGPT说明书,"[('ChatGPT', 2.39095350058), ('最全', 2.09989605406), ('说明书', 1.5004165434880001)]",2023-02-10 14:42:00,https://foresightnews.pro/article/detail/25097
foresightnews,ChatGPT,0.2,2.98,元宇宙周刊｜ChatGPT3个月内突破1亿月活；三星与谷歌、高通将合作推出元宇宙硬件；Meta确认Quest3将于今年推出,"[('宇宙', 0.8668639246764706), ('ChatGPT', 0.703221617817647), ('亿月活', 0.703221617817647)]",2023-02-10 18:10:00,https://foresightnews.pro/article/detail/25114
blockbeats,抵押,0.19,1.79,稳定币管理和抵押的挑战与机遇,"[('抵押', 1.573998478342), ('机遇', 1.4618007839940002), ('挑战', 1.3185609742420001)]",2023-02-10 22:00:01,https://www.theblockbeats.info/news/34558
marsbit,抵押,0.19,1.79,挑战与机遇：稳定币管理和抵押,"[('抵押', 1.573998478342), ('机遇', 1.4618007839940002), ('挑战', 1.3185609742420001)]",2023-02-10 15:20:03,https://news.marsbit.cc/20230210152004628627.html
foresightnews,crvUSD,0.23,1.79,Wen$crvUSD？Curve开发团队的Github或将给出答案,"[('Wen', 1.4943459378625), ('crvUSD', 1.4943459378625), ('Curve', 1.4943459378625)]",2023-02-10 09:05:00,https://foresightnews.pro/article/detail/25039
foresightnews,Uniswap,-0.44,1.79,从Uniswapv3到crvUSDLLAMMA,"[('Uniswap', 2.988691875725), ('v3', 2.988691875725), ('crvUSD', 2.988691875725)]",2023-02-10 18:12:00,https://foresightnews.pro/article/detail/25083
marsbit,Uniswap,-0.44,1.79,长推：浅析Uniswapv3的提案,"[('浅析', 3.200516340825), ('Uniswap', 2.988691875725), ('v3', 2.988691875725)]",2023-02-10 20:41:05,https://news.marsbit.cc/20230209214755653612.html
blockbeats,Starknet,0.19,1.79,Bankless创始人：关于Starknet生态学到的5件事,"[('Bankless', 2.39095350058), ('Starknet', 2.39095350058), ('生态学', 1.8226371818379998)]",2023-02-10 16:00:02,https://www.theblockbeats.info/news/34541
panewslab,Starknet,0.19,1.79,BanklessDAO创始人：分享我在Starknet上学到的5件事,"[('BanklessDAO', 2.39095350058), ('Starknet', 2.39095350058), ('上学', 1.539223977882)]",2023-02-10 18:37:43,https://www.panewslab.com/zh/articledetails/lnszvti7.html
foresightnews,Spark,0.23,1.79,详解SparkProtocol：一个叫Sam的人要帮MakerDAO搞事,"[('Spark', 1.7078239289857142), ('Protocol', 1.7078239289857142), ('Sam', 1.7078239289857142)]",2023-02-10 18:55:00,https://foresightnews.pro/article/detail/25089
panewslab,Spark,0.23,1.79,MakerDAO推出SparkProtocol，准备进军大热的LSD市场,"[('MakerDAO', 1.3283075003222222), ('Spark', 1.3283075003222222), ('Protocol', 1.3283075003222222)]",2023-02-10 10:44:35,https://www.panewslab.com/zh/articledetails/ak0qx72u.html
techflowpost,Spark,0.23,1.79,温和与被动不再，一文了解MakerDAO新提案：流动性市场SparkProtocol,"[('MakerDAO', 1.0867970457181817), ('Spark', 1.0867970457181817), ('Protocol', 1.0867970457181817)]",2023-02-10 11:52:24,https://www.techflowpost.com/article/2040
blockbeats,LSD,0.01,1.79,加密市场分化调整：山寨全面瀑布，LSD依然坚挺,"[('LSD', 1.19547675029), ('加密', 0.9741794568619999), ('坚挺', 0.868574189437)]",2023-02-10 17:00:01,https://www.theblockbeats.info/news/34560
marsbit,LSD,0.01,1.79,Tenderize：LSD赛道Alpha,"[('赛道', 3.027229545675), ('Tenderize', 2.988691875725), ('LSD', 2.988691875725)]",2023-02-10 20:57:50,https://news.marsbit.cc/20230210205751283323.html
foresightnews,GMX,0.19,1.79,牛市死亡螺旋？一文详解GMX的问题与未来,"[('GMX', 1.4943459378625), ('详解', 1.2590045319375), ('一文', 1.04992743017875)]",2023-02-10 19:47:00,https://foresightnews.pro/article/detail/25091
panewslab,GMX,0.19,1.79,“GMX牛市归零论”可休矣,"[('GMX', 2.988691875725), ('可休', 2.988691875725), ('归零', 2.7390596682)]",2023-02-10 19:49:08,https://www.panewslab.com/zh/articledetails/pb272z80.html
blockbeats,Blur,0.18,1.79,Blur空投落地在即，还有哪些NFT概念Token值得关注？,"[('Blur', 1.19547675029), ('NFT', 1.19547675029), ('Token', 1.19547675029)]",2023-02-10 10:30:02,https://www.theblockbeats.info/news/34516
panewslab,Blur,0.18,1.79,项目研报丨Blur：以空投为增长策略的去中心化NFT聚合交易所,"[('中心化', 1.2802065363300001), ('研报', 1.19547675029), ('Blur', 1.19547675029)]",2023-02-10 16:29:05,https://www.panewslab.com/zh/articledetails/oj5374u2.html
panewslab,3000,0.19,1.79,Kraken支付3000万美元“买和解”，美国SEC的加密监管雷声大雨点小？,"[('Kraken', 1.19547675029), ('3000', 1.19547675029), ('SEC', 1.19547675029)]",2023-02-10 15:23:18,https://www.panewslab.com/zh/articledetails/y025ht35.html
marsbit,3000,0.19,1.79,SEC对Kraken处以3000万美元的罚款，责令Kraken终止美国Staking业务,"[('Kraken', 1.9924612504833332), ('SEC', 0.9962306252416666), ('3000', 0.9962306252416666)]",2023-02-10 10:10:22,https://news.marsbit.cc/20230210101023778771.html
blockbeats,14%,0.19,1.79,监管打击链上质押，Coinbase重挫14%,"[('链上', 1.7078239289857142), ('Coinbase', 1.7078239289857142), ('14%', 1.7078239289857142)]",2023-02-10 11:04:01,https://www.theblockbeats.info/news/34517
blockbeats,,,,a16z投资的Arpeggi如何使用ARP协议革新音乐制作范式？,"[('a16z', 1.0867970457181817), ('Arpeggi', 1.0867970457181817), ('ARP', 1.0867970457181817)]",2023-02-10 19:22:05,https://www.theblockbeats.info/news/34584
blockbeats,,,,ZhuSu新债权市场正式上线，没有人比他更懂债权,"[('债权', 2.0362338595975), ('ZhuSu', 1.4943459378625), ('人比', 1.4943459378625)]",2023-02-10 18:55:53,https://www.theblockbeats.info/news/34564
blockbeats,,,,年初至今涨幅超200%，Optimism高估值是否合理？,"[('200%', 1.4943459378625), ('Optimism', 1.4943459378625), ('年初', 0.79728467757375)]",2023-02-10 13:30:03,https://www.theblockbeats.info/news/34520
blockbeats,,,,OhBabyGames：首个以加密社区为原型的web3游戏平台,"[('Oh', 1.19547675029), ('Baby', 1.19547675029), ('Games', 1.19547675029)]",2023-02-10 11:28:47,https://www.theblockbeats.info/news/34503
blockbeats,,,,InfinityPools：1000倍杠杆的无清算永续合约成真了？,"[('InfinityPools', 1.7078239289857142), ('1000', 1.7078239289857142), ('成真', 1.4863100129285713)]",2023-02-10 11:18:05,https://www.theblockbeats.info/news/34519
odaily,,,,深入解读闪电网络：探寻比特币支付通道的前世今生,"[('比特', 1.0263091492199998), ('探寻', 0.9389818145459999), ('今生', 0.9389818145459999)]",2023-02-10 16:15:58,https://www.odaily.news/post/5185000
odaily,,,,Messari波场2022年Q4研报：逆市而动，用户活跃度全面增长,"[('Messari', 1.0867970457181817), ('波场', 1.0867970457181817), ('2022', 1.0867970457181817)]",2023-02-10 16:10:49,https://www.odaily.news/post/5185001
odaily,,,,Grayscale：如何给以太坊估值？,"[('Grayscale', 2.988691875725), ('以太', 2.512632512575), ('估值', 1.4142173070775)]",2023-02-10 11:54:36,https://www.odaily.news/post/5184993
odaily,,,,Telegram盗号诈骗事件频发，如何警惕与防范？,"[('Telegram', 1.4943459378625), ('盗号', 1.4943459378625), ('频发', 1.194609028765)]",2023-02-10 10:00:05,https://www.odaily.news/post/5184986
foresightnews,,,,进军Web3的传统国际品牌大盘点,"[('Web3', 2.39095350058), ('国际品牌', 2.1809890756800003), ('进军', 1.434170716298)]",2023-02-10 09:38:00,https://foresightnews.pro/article/detail/25040
foresightnews,,,,“JZLCapital”VASP香港牌照业务研究与访谈第二期,"[('JZL', 1.3283075003222222), ('Capital', 1.3283075003222222), ('VASP', 1.3283075003222222)]",2023-02-10 10:31:00,https://foresightnews.pro/article/detail/25043
foresightnews,,,,imToken2023年加密钱包报告：值得关注的三大趋势,"[('imToken', 1.3283075003222222), ('2023', 1.3283075003222222), ('三大', 1.3283075003222222)]",2023-02-10 12:00:00,https://foresightnews.pro/article/detail/25052
foresightnews,,,,[TokenMore]币萌投研-Blur(BLUR),"[('TokenMore', 2.39095350058), ('币萌', 2.39095350058), ('投研', 2.39095350058)]",2023-02-10 12:37:00,https://foresightnews.pro/article/detail/25054
foresightnews,,,,GameFi发展势头值得期待，下一步它将如何「绽放」？,"[('GameFi', 1.7078239289857142), ('绽放', 1.40330574401), ('发展势头', 1.3445773260342857)]",2023-02-10 20:24:00,https://foresightnews.pro/article/detail/25058
foresightnews,,,,解读闪电网络，探寻比特币支付通道的前世今生,"[('比特', 1.1403434991333332), ('探寻', 1.0433131272733334), ('今生', 1.0433131272733334)]",2023-02-10 21:15:00,https://foresightnews.pro/article/detail/25059
foresightnews,,,,一文了解NativeRollup：PoS和PoW混合共识L3方案,"[('Native', 1.19547675029), ('Rollup', 1.19547675029), ('PoS', 1.19547675029)]",2023-02-10 14:10:00,https://foresightnews.pro/article/detail/25060
foresightnews,,,,veDAO星探招募正式启动，成为星探获得海量DAO空投及融资分红,"[('星探', 1.8391950004461537), ('veDAO', 0.9195975002230768), ('DAO', 0.9195975002230768)]",2023-02-10 14:18:00,https://foresightnews.pro/article/detail/25061
foresightnews,,,,🚄veDAO社区融资日报2023/02/10,"[('veDAO', 1.7078239289857142), ('2023', 1.7078239289857142), ('02', 1.7078239289857142)]",2023-02-10 14:20:00,https://foresightnews.pro/article/detail/25063
foresightnews,,,,TinyWorldUpdate — 48,"[('Tiny', 2.988691875725), ('World', 2.988691875725), ('Update', 2.988691875725)]",2023-02-10 15:38:00,https://foresightnews.pro/article/detail/25065
foresightnews,,,,ForesightVentures：市场剧烈波动，山寨全面瀑布,"[('Foresight', 1.4943459378625), ('Ventures', 1.4943459378625), ('瀑布', 0.95090729664125)]",2023-02-10 16:24:00,https://foresightnews.pro/article/detail/25074
foresightnews,,,,Bitget研究院：链上数据与区域热搜日报,"[('Bitget', 1.9924612504833332), ('链上', 1.9924612504833332), ('日报', 1.2697351508466668)]",2023-02-10 16:18:00,https://foresightnews.pro/article/detail/25075
foresightnews,,,,美国若切断稳定币，港元稳定币、算法稳定币或将先后登场,"[('稳定', 1.7231137638133336), ('算法', 0.9656879443477777), ('登场', 0.9288237896466666)]",2023-02-10 16:05:00,https://foresightnews.pro/article/detail/25076
foresightnews,,,,一文了解CoreDAO：加密圈门口的野蛮人,"[('CoreDAO', 1.9924612504833332), ('加密', 1.6236324281033332), ('一文', 1.3999032402383333)]",2023-02-10 16:48:00,https://foresightnews.pro/article/detail/25077
foresightnews,,,,BoundlessPay数字银行获得EMURGOAfrica旗下的Adaverse投资，致力于在Cardano区块链上扩展跨境支付业务,"[('BoundlessPay', 0.703221617817647), ('EMURGO', 0.703221617817647), ('Africa', 0.703221617817647)]",2023-02-10 16:06:00,https://foresightnews.pro/article/detail/25078
foresightnews,,,,RecruitveDAOTalentScoutsNow.ObtainTremendousDAOAirdropandDividend,"[('Recruit', 1.19547675029), ('veDAO', 1.19547675029), ('Talent', 1.19547675029)]",2023-02-10 16:40:00,https://foresightnews.pro/article/detail/25079
foresightnews,,,,Outlier致项目创始人：如何证明你的产品拥有牵引力？,"[('Outlier', 1.4943459378625), ('牵引力', 1.2703760042125), ('创始人', 0.91500481433625)]",2023-02-10 20:02:00,https://foresightnews.pro/article/detail/25081
foresightnews,,,,斯坦福区块链加速器对话Pantera合伙人：探讨区块链项目的生命周期,"[('区块', 2.3005564758399997), ('Pantera', 1.19547675029), ('斯坦福', 1.04349417492)]",2023-02-10 17:42:00,https://foresightnews.pro/article/detail/25082
foresightnews,,,,AlphaDAOAirdropisLaunched.WhitelistAddressCanReceive$5000Tokens,"[('AlphaDAO', 1.4943459378625), ('Airdrop', 1.4943459378625), ('Launched', 1.4943459378625)]",2023-02-10 18:32:00,https://foresightnews.pro/article/detail/25086
foresightnews,,,,投融资周报|周融资总额创近八周新高，加密借贷平台SALT完成6440万美元融资,"[('创近', 0.7969845001933333), ('SALT', 0.7969845001933333), ('6440', 0.7969845001933333)]",2023-02-10 18:55:00,https://foresightnews.pro/article/detail/25088
foresightnews,,,,最火的Web3社交平台Damus，一周就变成了「互联网厕所」,"[('最火', 1.3283075003222222), ('Web3', 1.3283075003222222), ('Damus', 1.3283075003222222)]",2023-02-10 19:06:00,https://foresightnews.pro/article/detail/25090
foresightnews,,,,我们可以预测市场吗？,"[('预测', 1.48798479929), ('可以', 0.87627981304), ('我们', 0.8478294917475)]",2023-02-10 20:15:00,https://foresightnews.pro/article/detail/25093
foresightnews,,,,模块化MEV系统化整理——Part1简介,"[('MEV', 1.9924612504833332), ('Part', 1.9924612504833332), ('模块化', 1.6458876602066665)]",2023-02-10 20:43:00,https://foresightnews.pro/article/detail/25094
foresightnews,,,,BitKeep周报｜6.Feb–10.Feb,"[('Feb', 4.78190700116), ('BitKeep', 2.39095350058), ('10', 2.39095350058)]",2023-02-10 21:32:00,https://foresightnews.pro/article/detail/25095
foresightnews,,,,巴比特|元宇宙每日必读：美媒称，微软已解散仅成立四个月的工业元宇宙团队，约100名员工被解雇,"[('宇宙', 0.9824457812999999), ('巴比特', 0.80726121218), ('美媒称', 0.7969845001933333)]",2023-02-10 17:53:00,https://foresightnews.pro/article/detail/25098
foresightnews,,,,中国商业航天“箭”指何方？｜数字科技百日谈,"[('百日', 1.3398412964185713), ('何方', 1.2512877279242858), ('航天', 1.1335044161214285)]",2023-02-10 18:00:00,https://foresightnews.pro/article/detail/25099
foresightnews,,,,如何在证明中使用KZG承诺,"[('KZG', 2.39095350058), ('承诺', 1.293875595364), ('证明', 1.19546588801)]",2023-02-10 17:18:00,https://foresightnews.pro/article/detail/25100
foresightnews,,,,拉上谷歌高通三星围攻苹果,"[('高通', 2.3005564758399997), ('上谷', 2.0144072511), ('三星', 1.64547087696)]",2023-02-10 18:00:00,https://foresightnews.pro/article/detail/25104
foresightnews,,,,对比：以太坊和波卡的质押机制和现状,"[('波卡', 1.9924612504833332), ('以太', 1.6750883417166669), ('质押', 1.3874547581383334)]",2023-02-10 20:01:00,https://foresightnews.pro/article/detail/25105
